run_id,status,dur_p1_spa_to_ctrl_send_ms,delay_ctrl_spa_proc_ms,dur_p1_mtls_to_ctrl_ms,dur_p1_auth_req_reply_ms,dur_p1_save_creds_ms,delay_gw_setup_sync_ms,dur_p2_spa_to_gw_send_ms,delay_gw_spa_proc_ms,dur_p2_mtls_to_gw_ms,total_attempt_duration_ms,calc_total_setup_if_success_ms
68,SUCCESS,0.15093758702278137,10.0,8.050207979977131,990.8293290063739,0.29277894645929337,10.0,0.13467948883771896,10.0,8.361462503671646,1038.405661471188,1037.8193955123425
69,SUCCESS,0.12355390936136246,10.0,9.831590577960014,494.31759398430586,0.635872595012188,10.0,0.16387179493904114,10.0,9.713459759950638,545.4042162746191,544.7859426215291
70,SUCCESS,0.14280062168836594,10.0,9.82028990983963,469.46723852306604,0.714300200343132,10.0,0.16828346997499466,10.0,9.077996015548706,520.1189192011952,519.3909087404609
71,SUCCESS,0.15150103718042374,10.0,7.095835171639919,483.72022435069084,0.6739543750882149,10.0,0.15763472765684128,10.0,9.985992684960365,532.4439601972699,531.7851423472166
72,SUCCESS,0.12848060578107834,10.0,7.487524300813675,794.7206255048513,0.7525580003857613,10.0,0.17541274428367615,10.0,7.557081989943981,841.4591234177351,840.8216831460595
73,SUCCESS,0.13407692313194275,10.0,6.887970492243767,483.0339225009084,0.6774356588721275,10.0,0.15364959836006165,10.0,10.211721062660217,531.7185055464506,531.0987762361765
74,SUCCESS,0.1295432448387146,10.0,6.756307557225227,777.9415287077427,0.7125325500965118,10.0,0.15547499060630798,10.0,7.749329321086407,824.0373404696584,823.4447163715959
75,SUCCESS,0.12014433741569519,10.0,7.898380048573017,576.6266454011202,0.6256178021430969,10.0,0.11811032891273499,10.0,7.695294916629791,623.6334517598152,623.0841928347945
76,SUCCESS,0.12039486318826675,10.0,7.023974321782589,824.254697188735,0.5833758041262627,10.0,0.15219207853078842,10.0,10.134781710803509,872.8789389133453,872.2694159671664
77,SUCCESS,0.13423245400190353,10.0,9.295902214944363,811.2236857414246,0.798441469669342,10.0,0.16789510846138,10.0,8.287828415632248,860.5615915730596,859.9079854041338
78,SUCCESS,0.12692436575889587,10.0,9.735876694321632,502.09161918610334,0.3399280831217766,10.0,0.1729968935251236,10.0,8.8029894977808,551.9781531766057,551.2703347206116
79,SUCCESS,0.14446023851633072,10.0,6.8286387249827385,487.8589930012822,0.7482767105102539,10.0,0.15473924577236176,10.0,7.459285669028759,533.8364504277706,533.1943935900927
80,SUCCESS,0.14727003872394562,10.0,7.535973563790321,622.3424645140767,0.7542688399553299,10.0,0.17234589904546738,10.0,1059.7407398745418,1721.351540647447,1720.6930627301335
81,SUCCESS,0.1615835353732109,10.0,6.801251322031021,593.1840250268579,0.6864378228783607,10.0,0.16311462968587875,10.0,8.266575634479523,639.9346152320504,639.2629879713058
82,SUCCESS,0.13762246817350388,10.0,9.324029088020325,461.8215821683407,0.714561901986599,10.0,0.1779431477189064,10.0,8.72395746409893,511.5753775462508,510.89969623833895
83,SUCCESS,0.14984793961048126,10.0,9.977300651371479,715.7703461125493,0.9627053514122963,10.0,0.14297664165496826,10.0,1044.7285221889615,1802.4276113137603,1801.73169888556
84,SUCCESS,0.14794152230024338,10.0,7.43885338306427,653.9011765271425,0.7061846554279327,10.0,0.17185509204864502,10.0,7.641448639333248,700.6194815039635,700.0074598193169
85,SUCCESS,0.14069024473428726,10.0,10.167334228754044,477.78182942420244,0.6960760802030563,10.0,0.1686587929725647,10.0,8.493930101394653,528.1145796179771,527.448518872261
86,SUCCESS,0.14484673738479614,10.0,7.331227883696556,662.3843060806394,0.7995180785655975,10.0,0.14736410230398178,10.0,7.238368503749371,708.6045341566205,708.0456313863397
87,SUCCESS,0.15931203961372375,10.0,7.121304981410503,450.31245425343513,0.6661228835582733,10.0,0.16061216592788696,10.0,7.377755828201771,496.41359504312277,495.7975621521473
88,SUCCESS,0.14986097812652588,10.0,7.108301855623722,520.7823310047388,0.9733820334076881,10.0,0.17006788402795792,10.0,8.82268138229847,568.7197623774409,568.0066251382232
89,SUCCESS,0.12027006596326828,10.0,6.702732294797897,544.2883996292949,0.49045681953430176,10.0,0.2580145373940468,10.0,8.61356034874916,591.0962214693427,590.4734336957335
90,SUCCESS,0.11213868856430054,10.0,30.525008216500282,440.0370456278324,0.6586788222193718,10.0,0.19712280482053757,10.0,10.966922156512737,513.150105252862,512.4969163164496
91,SUCCESS,0.13498403131961823,10.0,6.949565373361111,761.715923435986,0.8205771446228027,10.0,0.15051010996103287,10.0,7.467922754585743,807.8604303300381,807.2394828498363
92,SUCCESS,0.12388266623020172,10.0,8.994251489639282,735.8481334522367,0.5912268534302711,10.0,0.15504658222198486,10.0,8.588465861976147,784.9277099594474,784.3010069057345
93,SUCCESS,0.1313900575041771,10.0,11.736208572983742,699.1251735016704,0.7973825559020042,10.0,0.1615537330508232,10.0,9.43534541875124,752.0369980484247,751.3870538398623
94,SUCCESS,0.14974549412727356,10.0,10.20926795899868,438.6488851159811,0.6824200972914696,10.0,0.13167131692171097,10.0,7.130558602511883,487.58544493466616,486.9525485858321
95,SUCCESS,0.14042947441339493,10.0,9.65623464435339,641.0581786185503,0.6987610831856728,10.0,0.12403540313243866,10.0,8.906322531402111,691.4684260264039,690.5839617550373
96,SUCCESS,0.16188621520996094,10.0,7.401191629469395,669.6280157193542,0.7538190111517906,10.0,0.1353202387690544,10.0,7.723618298768997,716.440069489181,715.8038511127234
97,SUCCESS,0.12740585952997208,10.0,6.952881813049316,1079.1511423885822,0.6993953138589859,10.0,0.1211734488606453,10.0,7.60289654135704,1125.220705755055,1124.6548953652382
98,SUCCESS,0.1240018755197525,10.0,6.91485870629549,596.3842337951064,0.67142304033041,10.0,0.159362331032753,10.0,7.483865134418011,642.3650253564119,641.7377448827028
99,SUCCESS,0.14070142060518265,10.0,9.310334920883179,368.37540846318007,0.7567629218101501,10.0,0.15226099640130997,10.0,9.319246746599674,418.8305214047432,418.05471546947956
100,SUCCESS,0.1310957595705986,10.0,6.955982185900211,531.5922265872359,0.6715664640069008,10.0,0.13355910778045654,10.0,7.16326292604208,577.2340232506394,576.6476930305362
